27.22,-0.00394314,0.000400169
27.24,-0.00394336,0.000292911
27.26,-0.00392822,0.000134002
27.28,-0.00390709,-6.75275e-05
27.3,-0.00388394,-0.000307612
27.32,0.000468963,-0.04365
27.34,0.000466034,-0.0487172
27.369,0.000470471,-0.0487166
27.38,0.000470243,-0.0487165
27.4,0.000470369,-0.048717
27.42,0.000470205,-0.0487171
27.44,0.000470356,-0.0487169
27.46,0.000470321,-0.048717
27.479,0.00107786,-0.0376576
27.5,0.00128287,-0.0245939
27.52,7.59461e-05,-0.0165061
27.54,0.000244291,-0.0140846
27.56,0.00149858,-0.00954736
27.58,0.000337442,-0.00879532
27.6,-0.00274196,-0.0101845
27.62,-0.00131101,-0.00891693
27.64,-9.28174e-05,-0.00819634
27.66,4.17656e-05,-0.00683414
27.68,-0.00219112,-0.00317474
27.7,-0.00237608,-0.00518422
27.72,-0.00187994,-0.0108958
27.74,-0.00313318,-0.014423
27.76,-0.00473989,-0.0190567
27.78,-0.00516456,-0.0239106
27.8,-0.00748786,-0.0285652
27.82,-0.00979077,-0.0353668
27.84,-0.00886308,-0.0346651
27.86,-0.0168972,-0.0248359
27.88,-0.0236846,-9.07343e-05
27.9,-0.0348219,0.0199761
27.92,-0.0339289,0.0254896
27.94,-0.0325221,0.0289784
27.96,-0.017862,0.036539
27.98,0.00612026,0.0524062
28,0.0239509,0.0671327
28.02,0.0339402,0.0642892
28.04,0.0185648,0.0412048
28.06,0.00348926,0.0243057
28.08,0.0128623,0.0373852
28.1,0.0142769,0.0325585
28.12,0.00826122,0.0237924
28.14,0.00982107,0.0263268
28.16,0.00822903,0.0229069
28.18,0.00772418,0.0199552
28.2,0.00688977,0.0192953
28.22,0.00624723,0.0166716
28.24,0.00567416,0.0155047
28.26,0.00518837,0.0140446
28.28,0.00468688,0.0127201
28.299,0.00424813,0.0116984
28.32,0.00384221,0.0105354
28.34,0.00349604,0.00957491
28.36,0.00318494,0.00873028
28.38,0.00286332,0.00787336
28.4,0.00260358,0.00719963
28.42,0.00235811,0.00653246
28.44,0.00214157,0.00593757
28.46,0.00193608,0.00537996
28.48,0.00175149,0.00487068
28.5,0.00158663,0.00443301
28.52,0.00143272,0.00401842
28.54,0.00130649,0.00367671
28.56,0.0011638,0.00329686
28.58,0.00105887,0.00300918
28.6,0.000952073,0.00272617
28.62,0.000858036,0.0024625
28.64,0.000771567,0.00224303
