0,-0.00492299,0.000362089
0,-0.00490166,0.000161372
0,-0.00487913,-7.84635e-05
0,-0.000531984,-0.043377
0,-0.000535127,-0.0484393
0,-0.000530108,-0.0484393
0,-0.000529269,-0.0484398
0,-0.000526452,-0.0484397
0,-0.000529144,-0.0484397
0,-0.000527065,-0.0484398
0,-0.00052938,-0.0484397
0,-0.000529607,-0.0484398
0,-0.00053051,-0.0484399
0,-0.000530658,-0.0484402
0,-0.000531117,-0.0484403
0,-0.000531175,-0.0484407
0,-0.00120988,-0.0279874
0,0.000661368,-0.0184073
0,-0.001112,-0.0153017
0,0.00250962,-0.0130497
0,0.00550412,-0.0125021
0,0.00902331,-0.0108723
0,0.0102383,-0.00884934
0,0.0117607,-0.00718535
0,0.0108245,-0.00901733
0,0.0135592,-0.00941877
0,0.0123019,-0.00962479
0,0.0110187,-0.0113048
0,0.0135696,-0.0111374
0,0.0126187,-0.0102508
0,0.0147485,-0.0115101
0,0.0117965,-0.0140498
0,0.0142098,-0.0151564
0,0.0137708,-0.0160664
27.94,0.0120973,-0.0177927
27.96,0.0145267,-0.0203197
27.98,0.00880412,-0.0198582
28,0.00762762,-0.0239192
28.02,-0.00237997,-0.0164951
28.04,-0.00698769,-0.00430483
28.06,-0.00073568,0.00496509
28.08,0.00238349,0.00285599
28.1,-0.000571887,0.000492984
28.12,-0.000757687,-6.88501e-05
28.14,-0.00080168,-0.000379989
28.16,-0.000483033,-7.38964e-05
28.18,-0.000472035,0.000403488
28.2,-0.00059132,0.000635764
28.22,-0.000564303,0.000474255
28.24,-0.000472409,0.000194676
28.26,-0.000446013,9.95009e-05
28.28,-0.000465238,0.000239188
28.3,-0.000473214,0.000440796
28.32,-0.000452333,0.000517975
28.34,-0.000438538,0.000447679
28.36,-0.000426755,0.000345154
28.38,-0.000414038,0.000322056
28.4,-0.000395101,0.000392555
28.42,-0.000389456,0.000479849
28.44,-0.000386054,0.000511768
28.46,-0.000383856,0.000488051
28.48,-0.000363079,0.00045411
28.5,-0.000346047,0.000455649
28.52,-0.000339953,0.000488637
28.54,-0.000339485,0.000528823
28.56,-0.000342686,0.000544443
28.58,-0.000336627,0.000533569
28.6,-0.000334932,0.000518443
28.62,-0.000330074,0.000523852
28.64,-0.00032548,0.000542233
28.66,-0.000319996,0.000563261
28.68,-0.000316222,0.000572148
28.7,-0.000313378,0.000568345
28.72,-0.000306662,0.000567058
28.74,-0.000300016,0.000572671
28.76,-0.000293242,0.000584197
28.78,-0.000290118,0.000596439
28.8,-0.000286779,0.000604071
28.82,-0.000281549,0.000608319
28.84,-0.000275412,0.000613212
28.86,-0.000270654,0.000619919
28.88,-0.00026637,0.000630147
28.9,-0.00026274,0.000640405
28.92,-0.000259262,0.00064877
28.94,-0.000255674,0.000656462
28.96,-0.000251296,0.000663233
28.98,-0.000248919,0.000670885
29,-0.000245738,0.000680651
29.02,-0.000243553,0.000689167
29.04,-0.000241275,0.000698313
29.06,-0.000237837,0.000707419
29.08,-0.000235194,0.000715313
29.1,-0.000231698,0.000724298
29.12,-0.000229013,0.000734018
29.14,-0.000225965,0.000744412
29.16,-0.000224215,0.000753858
29.18,-0.000223484,0.000762233
29.2,-0.000221535,0.000771045
29.22,-0.000218959,0.000780482
29.24,-0.000216817,0.000790287
29.26,-0.000213681,0.000800819
29.28,-0.000212755,0.000809337
29.3,-0.000211871,0.000818466
29.32,-0.000210011,0.00082784
29.34,-0.000207232,0.00083762
29.36,-0.000204122,0.000848159
29.38,-0.000203449,0.000857029
29.4,-0.000201808,0.000867295
29.42,-0.000200466,0.000876563
29.44,-0.000198304,0.000886938
29.46,-0.0001953,0.0008973
29.48,-0.000193795,0.000906782
29.5,-0.000193191,0.000916069
29.52,-0.000191639,0.000925565
29.54,-0.000189418,0.000935967
29.56,-0.000187184,0.000946013
29.58,-0.000185207,0.000955756
