27.28,-0.00434561,-0.00052233
27.3,-0.00432239,-0.000762786
27.319,3.07891e-05,-0.0441154
27.34,2.81412e-05,-0.0491834
27.359,3.27384e-05,-0.0491832
27.38,3.30219e-05,-0.0491834
27.4,3.58201e-05,-0.0491831
27.42,3.32225e-05,-0.0491827
27.44,3.49336e-05,-0.0491828
27.46,3.37384e-05,-0.0491831
27.48,3.34166e-05,-0.0491837
27.5,3.27891e-05,-0.0491839
27.52,3.30939e-05,-0.0491843
27.541,3.37052e-05,-0.0491845
27.56,3.37268e-05,-0.0491844
27.58,3.35031e-05,-0.0491843
27.6,3.3598e-05,-0.0491843
27.62,3.33496e-05,-0.0491841
27.64,0.000311869,-0.0384996
27.66,0.000318373,-0.0238608
27.68,0.00077475,-0.0172503
27.7,0.00348745,-0.0149531
27.72,0.00331397,-0.0126562
27.74,0.00549072,-0.00842983
27.76,0.00577392,-0.00587245
27.78,0.00670811,-0.00201744
27.8,0.00755705,0.000686572
27.82,0.00950973,0.000288032
27.84,0.0115034,0.00133807
27.86,0.011147,0.00217182
27.88,0.00860256,0.000447696
27.9,0.00836324,0.00136346
27.92,0.0104161,0.00156114
27.94,0.00727472,0.00123194
27.96,0.00843857,0.00191388
27.98,0.011615,0.000416049
28,0.010068,0.000802058
28.02,0.00913865,-0.000620016
28.04,0.00940451,-0.00274563
28.06,0.00705683,-0.00166535
28.08,0.0101693,-0.000697172
28.1,0.0124822,-0.000814277
28.12,0.00349291,-0.000649718
28.14,-0.000337508,0.00048259
28.16,-0.000256922,0.000296481
28.18,0.000366322,-0.000636499
28.2,0.000403783,-0.00157875
28.22,9.14574e-05,-0.0016974
28.24,3.13922e-05,-0.0010532
28.26,0.000166694,-0.000422847
28.28,0.000171596,-0.000353474
28.3,7.66228e-05,-0.000728011
28.32,4.28261e-05,-0.00110867
28.34,8.03364e-05,-0.00113618
28.36,0.000105856,-0.000873393
28.38,5.89792e-05,-0.000609483
28.4,-1.85545e-06,-0.000550932
28.42,-1.5351e-05,-0.000693093
28.44,1.76989e-06,-0.000841289
28.46,1.30154e-06,-0.000841512
28.48,-8.00229e-06,-0.000730628
28.5,-1.5553e-05,-0.000632459
28.52,-2.92689e-05,-0.000606747
28.54,-3.37707e-05,-0.000659623
28.56,-3.61864e-05,-0.000710264
28.58,-3.87527e-05,-0.000702954
28.6,-3.78623e-05,-0.000653239
28.62,-3.98831e-05,-0.00060975
28.64,-4.08245e-05,-0.00060175
28.66,-4.15382e-05,-0.000618692
28.68,-4.25922e-05,-0.000631752
28.7,-4.48933e-05,-0.000621492
28.72,-4.75415e-05,-0.000597136
28.74,-5.16278e-05,-0.000574751
28.76,-7.24901e-05,-0.000542842
28.78,-8.97498e-05,-0.000527223
28.8,-0.000104542,-0.000514684
28.82,-0.000114623,-0.000499175
28.84,-0.000125012,-0.000478344
28.86,-0.000137837,-0.000455441
28.88,-0.000153752,-0.000433883
28.9,-0.000167224,-0.000416948
28.92,-0.000178698,-0.000401555
28.94,-0.000189088,-0.000386219
28.96,-0.00020054,-0.000368955
28.98,-0.000210423,-0.00035242
29,-0.000220415,-0.000336443
29.02,-0.000230913,-0.000321
29.04,-0.000240595,-0.000306642
29.06,-0.00024962,-0.000292024
29.08,-0.000256768,-0.00027822
29.1,-0.00026435,-0.000264194
29.12,-0.000272748,-0.000250595
29.14,-0.000280546,-0.000236786
29.16,-0.000288411,-0.000223683
29.18,-0.000294478,-0.000211498
29.2,-0.000301008,-0.000199344
29.22,-0.000307727,-0.000186602
29.24,-0.000314702,-0.000174063
29.26,-0.000321448,-0.000161271
29.28,-0.000327225,-0.000149803
29.3,-0.000332468,-0.000138018
29.32,-0.000338169,-0.000126181
29.34,-0.000344151,-0.000114227
29.36,-0.00035047,-0.000101972
29.38,-0.000353327,-9.19016e-05
29.4,-0.000362745,-7.42748e-05
29.42,-0.000377021,-5.30207e-05
29.44,-0.000392007,-3.4769e-05
29.46,-0.000405207,-1.75116e-05
29.48,-0.000415671,-2.59029e-06
29.5,-0.000425581,1.26415e-05
29.52,-0.000435666,2.84283e-05
29.54,-0.000446189,4.42109e-05
29.56,-0.000457199,6.02168e-05
29.58,-0.000466543,7.43749e-05
29.6,-0.000474867,8.68427e-05
29.62,-0.000483428,0.00010037
29.64,-0.000492367,0.000114386
29.66,-0.000499473,0.00012757
29.68,-0.000507095,0.000140594
29.7,-0.000514932,0.000153144
29.72,-0.000522602,0.000165861
29.74,-0.000530477,0.000178408
29.76,-0.00053709,0.000190142
29.78,-0.000542578,0.00020135
29.8,-0.000549371,0.000213474
29.82,-0.000556413,0.000225688
29.84,-0.000562397,0.000237169
29.86,-0.000568498,0.000248492
29.88,-0.000574845,0.000259972
29.9,-0.000580891,0.000271433
29.92,-0.000586181,0.000282399
29.94,-0.000591347,0.000293553
29.96,-0.000596714,0.00030458
29.98,-0.000602163,0.000315694
30,-0.0006082,0.000327567
30.02,-0.000612689,0.000338086
30.04,-0.000617804,0.000348357
30.06,-0.00062338,0.000359144
30.08,-0.000628741,0.000370238
30.1,-0.000632597,0.000380185
30.12,-0.000637512,0.000390609
30.14,-0.000641974,0.00040077
30.16,-0.000646583,0.000411184
30.18,-0.00065388,0.000421871
30.199,-0.000674472,0.000445951
30.22,-0.00069483,0.000469037
30.24,-0.000715126,0.000489945
30.26,-0.000739183,0.000510624
30.28,-0.000758359,0.000534535
30.3,-0.000772942,0.000555251
30.32,-0.000788872,0.000575002
30.34,-0.000806137,0.000594274
30.36,-0.000821895,0.000613471
30.38,-0.000837309,0.000634073
30.4,-0.000850902,0.00065424
30.42,-0.000865471,0.000673318
30.44,-0.000879588,0.000691487
30.46,-0.000893317,0.000709964
30.48,-0.000906094,0.000727937
30.5,-0.000918702,0.000746304
30.52,-0.000915267,0.000751693
