0,-0.00335824,1.22797e-05
0,-0.00333711,-0.000188779
0,-0.0033141,-0.00042832
0,0.00103361,-0.0437154
0,0.00103036,-0.0487762
0,0.00103467,-0.0487764
0,0.00103517,-0.0487769
0,0.00103798,-0.0487771
0,0.00103547,-0.0487768
0,0.00103706,-0.0487769
0,0.0010355,-0.0487768
0,0.0010328,-0.0487771
0,0.00103316,-0.0487772
0,0.00103422,-0.0487775
0,0.0010342,-0.0487775
0,0.00103424,-0.0487771
0,0.00103433,-0.0487774
0,0.00103441,-0.0487778
0,0.000628888,-0.0441781
0,0.000613318,-0.0257943
0,0.00119099,-0.0165356
0,-0.00121955,-0.0133413
0,-0.00147878,-0.0125496
0,-1.08805e-07,-0.00993546
0,0.00109787,-0.00685985
0,-0.00287092,-0.000632368
0,-0.00117089,0.00015189
0,-0.00175335,0.00140185
0,-0.000624158,0.00389268
0,-0.00223347,0.00438241
0,-0.0056359,0.00269353
0,-0.00694357,0.000933304
0,-0.00685911,0.00145657
0,-0.00762772,-0.000422407
27.94,-0.0107835,-0.000956249
27.96,-0.0104938,-0.00160732
27.98,-0.0129812,-0.00133722
28,-0.0210774,-0.00164122
28.02,-0.0169231,-0.00389917
28.04,-0.0213542,-0.00500224
28.06,-0.0218857,-0.000195429
28.08,-0.0103881,0.00660437
28.1,-0.000831028,0.0040909
28.12,0.00150408,-0.000163453
28.14,0.00138894,0.000296347
28.16,0.000802697,-0.000560576
28.18,0.000815803,-0.000671105
28.2,0.00110649,-0.000253529
28.22,0.00120097,0.000266716
28.24,0.0011075,0.000395228
28.26,0.0010751,0.000170247
28.28,0.00113494,-9.14522e-05
28.3,0.00118932,-9.74527e-05
28.32,0.00118886,0.000114617
28.34,0.00119127,0.000338583
28.359,0.00122924,0.000395301
28.38,0.00126527,0.000312648
28.4,0.00127684,0.000233588
28.42,0.00128613,0.000262685
28.44,0.0013216,0.000361858
28.46,0.00135475,0.000460095
28.485,0.00137766,0.000490528
28.5,0.00140232,0.00046243
28.52,0.00142755,0.000436961
28.54,0.00145674,0.000457934
28.56,0.00148663,0.000515134
28.58,0.00151352,0.000565887
28.6,0.00153451,0.000587318
28.62,0.00155936,0.000592711
28.64,0.00158482,0.000598471
28.66,0.00161303,0.000619832
